date,open,high,low,close,volume,close_26_ema,macd,macds,macdh,close_20_sma,close_20_mstd,boll,boll_ub,boll_lb,volume_delta,open_2_s,open_2_d,open_-2_r,middle,cr-ma1,cr-ma2,cr-ma3,open_2_sma,close_-1_s,close_-1_d,rs_6,rsi_6,rs_12,rsi_12,middle_14_sma,cci,middle_20_sma,cci_20,tr,atr,close_10_sma,close_50_sma,dma,high_delta,low_delta,dm,pdm_14_ema,pdm_14,atr_14,pdi_14,pdi,mdm,mdm_14_ema,mdm_14,mdi_14,mdi,dx_14,dx,dx_6_ema,adx,adx_6_ema,adxr,trix,change,vr,close_-1_r
2011-11-14,-0.5093806634481755,-0.5146382089531536,-0.5073775059223857,-0.5102443546630241,-0.4088797996802947,-0.5115649051845371,-0.07832697591390785,-0.08457668332415484,0.0036534881457070713,-0.5085165929416625,-0.38598324067507417,-0.5085165929416625,-0.49423663646659327,-0.5178325024600617,0.0018256084155811383,-0.5108445939829518,0.01614657500906907,-0.00042577966466205797,-0.5108899944123334,-0.23710029096401605,-0.2394986970623289,-0.24522330482865204,-0.5093840769200687,-0.509322825315546,-0.014941653634949637,-0.3524179448627324,-1.5841712328633724,-0.5355067978399455,-1.6088942197259306,-0.5094171154180241,-2.361678223743108,-0.5090274612937329,-1.1623278114168014,-0.33279918567627204,-0.40756455958221655,-0.5091886710219834,-0.5061800967647437,-0.07803642222869463,-0.013554786908407099,-0.014636845610846454,-0.22061109410601037,-0.3743905719887834,-0.3743905719887834,-0.40756455958221655,-1.3792916821078516,-1.3792916821078516,-0.21424880271417016,-0.3753946448922492,-0.3753946448922492,0.08031414974330377,0.08031414974330377,0.27238233962579544,0.27238233962579544,-0.1214325404369576,-0.1214325404369576,-0.43359917335165066,-0.43359917335165066,-1.184968896448144,-2.9007759080087046,-0.7844112995847371,-2.9007759080087046
2011-11-15,-0.5096416488850591,-0.5146346880561082,-0.5075417903497528,-0.5102075258007185,-0.4114661322924325,-0.51159126672802,-0.07838030920466237,-0.08452601884874354,0.0033238321611545347,-0.5085181217736401,-0.3859669964663769,-0.5085181217736401,-0.49423430289036674,-0.5178401482215973,-0.007114434110837538,-0.5107676658521185,0.012854020084724613,-1.748016831726201,-0.5109336817838461,-0.23706459295667073,-0.23961892276098223,-0.24540621756303735,-0.5094878857743005,-0.5096108233330945,-0.01024613087774784,-0.3397085960697866,-1.2876234883601112,-0.5156072758863826,-1.425733803805003,-0.509427937864486,-2.2364385161468987,-0.5090314386987224,-1.360904099973549,-0.33522204673295236,-0.4075937634212469,-0.5092162985278933,-0.5062117114605047,-0.07802536821711813,-0.010168747853682146,-0.016797299963210843,-0.21714530447055821,-0.37444570343916395,-0.37444570343916395,-0.4075937634212469,-1.4438050147130053,-1.4438050147130053,-0.21065683871055838,-0.37449572444839085,-0.37449572444839085,1.2896906335809692,1.2896906335809692,1.0923189233439823,1.0923189233439823,0.2921829020548534,0.2921829020548534,-0.21852671797513995,-0.21852671797513995,-1.1907190380629515,0.4163164576620052,-0.7292749921829266,0.4163164576620052
2011-11-16,-0.5096048432465243,-0.5145677910122445,-0.507506356453654,-0.5101305199977156,-0.41168723135420426,-0.5116098148712389,-0.07833472371874114,-0.0844757813197396,0.0033185923157534637,-0.508513195537268,-0.3860164138101809,-0.508513195537268,-0.4942411802725993,-0.5178165352113929,-0.0031339423256594705,-0.5108713515936765,0.014223201340392606,-1.7853330580467304,-0.5108743117661493,-0.2370273812282518,-0.2395953514466541,-0.2455865432637659,-0.509600066310325,-0.5095739863773616,-0.009665241464485762,-0.30781968455294073,-0.7198476629658132,-0.4702166307691642,-1.0619210296938908,-0.5094392448981031,-1.327512469680662,-0.5090279726743745,-1.050356143020715,-0.33522204673295236,-0.4076208812717751,-0.5092395460633542,-0.5062440240524194,-0.07799503395279193,-0.009333834114160925,-0.013448595717046041,-0.22156418625575972,-0.3741792436515469,-0.3741792436515469,-0.4076208812717751,-1.0650239460151707,-1.0650239460151707,-0.2152365928151634,-0.37479777328382613,-0.37479777328382613,0.9414118685485663,0.9414118685485663,0.19649876963542462,0.19649876963542462,0.27677595953624656,0.27677595953624656,-0.0697301127260721,-0.0697301127260721,-1.1949441650695283,0.9123401416342902,-0.6733614762977325,0.9123401416342902
2011-11-17,-0.509527886002315,-0.5146769388206537,-0.5075095777169357,-0.5102343104278498,-0.41118335523587674,-0.5116348882732934,-0.07837190970468565,-0.08444350884449518,0.0030981100662252447,-0.5085148942394653,-0.38599434132323635,-0.5085148942394653,-0.49423770447645954,-0.5178264380546799,-0.0019138692599798726,-0.5108880751003794,0.015135988844171265,1.0113479713389575,-0.5109448836739776,-0.23698517865865204,-0.23957279848048438,-0.24576686896449446,-0.5095431388741335,-0.5094969636517381,-0.012279243824165113,-0.33222571766395675,-1.134544623593648,-0.5041738758795056,-1.3274923404013708,-0.5094596783231394,-1.4239243696599402,-0.509028711335301,-1.492398859141986,-0.3341983026244959,-0.4075558194241638,-0.5092698689356943,-0.5062738940077962,-0.07800068949359851,-0.011653038946164318,-0.014096732022755359,-0.2214775415148734,-0.37426255221355903,-0.37426255221355903,-0.4075558194241638,-1.2121271461602725,-1.2121271461602725,-0.2151467937150731,-0.37503835064276986,-0.37503835064276986,0.5250497838971983,0.5250497838971983,0.2152896365231639,0.2152896365231639,0.27229136744731297,0.27229136744731297,0.0351482756850223,0.0351482756850223,-1.2155681722797338,-1.3053704971972724,-0.7879034357936551,-1.3053704971972724
2011-11-18,-0.5096316109836405,-0.5146734179236082,-0.5075740029825698,-0.5103012719956783,-0.4113517074272901,-0.5116632006413844,-0.07844097919771599,-0.08443239696956115,0.0028384093817599557,-0.508523727490891,-0.3858924745368811,-0.508523727490891,-0.4942224634871431,-0.5178734162957527,-0.0030451737200717153,-0.5108579727883141,0.013832006695916036,-0.3813817010872655,-0.5109885710454902,-0.23697072009274658,-0.23954948728769668,-0.24592646273047364,-0.5095565335650021,-0.5096007768906219,-0.01174676186200821,-0.34259132070697984,-1.3505792532676408,-0.521696234197802,-1.4800729228054315,-0.5094855229714068,-1.342260195713608,-0.5090354161037117,-1.6061955800623664,-0.33529029634018276,-0.4075916637407856,-0.509305582540895,-0.5062946913131754,-0.07806032974210425,-0.010168747853682145,-0.015122947840128442,-0.21983129143803362,-0.3743347529673028,-0.3743347529673028,-0.4075916637407856,-1.2934270294183041,-1.2934270294183041,-0.21344061081335752,-0.374844083350283,-0.374844083350283,0.8306374071910823,0.8306374071910823,0.57276401690827,0.57276401690827,0.3931304806676744,0.3931304806676744,0.14791702655742348,0.14791702655742348,-1.256368561215171,-0.9804430643334076,-0.8043224965914435,-0.9804430643334076
2011-11-21,-0.5096483408193382,-0.5146135626738354,-0.5075997730888234,-0.5102209181142842,-0.4117383414579611,-0.511683300290931,-0.0784040728706546,-0.08441564946593143,0.002907574557047718,-0.5085281441166039,-0.3858567348298303,-0.5085281441166039,-0.494218177269412,-0.5178915899881367,-0.003412523941314825,-0.5108445939829518,0.01353861071255861,-1.1709449322892773,-0.5109516048080565,-0.2369554993785037,-0.23952643247369348,-0.24618724172807133,-0.5096168096739108,-0.5096677531737728,-0.009616834013380588,-0.31104747290984947,-0.768414636890007,-0.47661262375853714,-1.1091795732397043,-0.5095081370386407,-0.9917032990333275,-0.5090436550140469,-1.236104213995656,-0.33525617153656756,-0.4076219396587834,-0.5093298408387672,-0.5063211415773993,-0.07805544541140766,-0.00942660230744106,-0.014474811534419126,-0.22087102832866928,-0.37411616451045465,-0.37411616451045465,-0.4076219396587834,-0.9767814891034878,-0.9767814891034878,-0.2152365928151634,-0.37509968433213275,-0.37509968433213275,0.540954519616579,0.540954519616579,-0.22480868015158173,-0.22480868015158173,0.20268912172878434,0.20268912172878434,0.1688060224756124,0.1688060224756124,-1.2896426642438705,1.097588667242225,-0.7710688672989221,1.097588667242225
2011-11-22,-0.5096182271150824,-0.5145853954974717,-0.5075868880356966,-0.5102075258007185,-0.41178550348227916,-0.5117008918265328,-0.07834372521213931,-0.0843894023891533,0.003024161308490588,-0.5085356184062718,-0.3858198718382992,-0.5085356184062718,-0.49421610702410723,-0.5179140822830575,-0.0028412207258768293,-0.5108445939829518,0.013832006695916036,0.0057295554124463495,-0.5109336817838461,-0.23693824563741747,-0.2395002905743289,-0.2464619517239697,-0.5096101123284764,-0.5095873816339918,-0.010584983035484052,-0.3047387033504234,-0.6750183040787652,-0.46841560367867074,-1.0488287235381148,-0.5095315587511331,-0.8076662838846155,-0.5090511552634555,-1.0319194623825987,-0.33593866760887187,-0.4077102148170872,-0.5093537622158355,-0.5063453585739314,-0.07805750197170097,-0.00984405917720167,-0.01382667522870981,-0.22156418625575972,-0.37407557188652946,-0.37407557188652946,-0.4077102148170872,-0.8565959743562495,-0.8565959743562495,-0.2152365928151634,-0.37532120518306916,-0.37532120518306916,0.3667250386925551,0.3667250386925551,-0.5699541048783994,-0.5699541048783994,-0.05310470800405848,-0.05310470800405848,0.1035934656477475,0.1035934656477475,-1.311143923342097,0.09262558528831925,-0.6511559849375644,0.09262558528831925
2011-11-23,-0.5096048432465243,-0.5145783537033808,-0.5075772242458515,-0.5102075258007185,-0.41173914165496633,-0.5117171802854233,-0.07827753307516132,-0.08435431126198818,0.0031327029332674818,-0.5085430926959398,-0.3857873394154326,-0.5085430926959398,-0.49421498712851075,-0.5179350595521705,-0.002683827844705561,-0.510811146969546,0.013636409373677754,0.31261879249028507,-0.5109280808387804,-0.2369225056174048,-0.23947376691298294,-0.24673722432151562,-0.509588345955815,-0.5095739863773616,-0.010778612839904745,-0.3047387033504234,-0.6750183040787645,-0.46841560367867074,-1.0488287235381148,-0.5095521537052211,-0.7088493861465481,-0.5090584850526502,-0.9156575281781238,-0.33593866760887187,-0.4077921846069406,-0.50937465130567,-0.5063683193573869,-0.07805261764100437,-0.010122363757042077,-0.01388068658751892,-0.22156418625575972,-0.3741396254160232,-0.3741396254160232,-0.4077921846069406,-0.8901761153868503,-0.8901761153868503,-0.2152365928151634,-0.3755131899205474,-0.3755131899205474,0.2046811185569628,0.2046811185569628,-0.6605350982663634,-0.6605350982663634,-0.2672458827862948,-0.2672458827862948,-0.010071553357337223,-0.010071553357337223,-1.3213394303144919,-0.08360831702181849,-0.5960805386225952,-0.08360831702181849
2011-11-24,-0.5096048432465243,-0.514564270115199,-0.5075192415067808,-0.5101740450168042,-0.41134696907064366,-0.5117297140642647,-0.07817793247103894,-0.0843050316464948,0.003306835995483796,-0.508553454779343,-0.3857833759614954,-0.508553454779343,-0.4942224624099532,-0.5179497496606267,-0.0021018570379365896,-0.5107944234628431,0.013473411605145848,0.0034228319853758463,-0.5108922347903596,-0.23681936885317786,-0.23944724325163697,-0.2470120780254436,-0.5095816486103807,-0.5095739863773616,-0.010294538328853011,-0.28202713293648957,-0.3843808257923117,-0.44402777534187826,-0.88027927489276,-0.5095685489039657,-0.4693048451546736,-0.5090673489837694,-0.6962847876439072,-0.33535854594741316,-0.40781716187680883,-0.5093884650586249,-0.5063851386546901,-0.07804336311968452,-0.010029595563761942,-0.013070516205382273,-0.22156418625575972,-0.37416206054039697,-0.37416206054039697,-0.40781716187680883,-0.9059186185807517,-0.9059186185807517,-0.2152365928151634,-0.37567957669302854,-0.37567957669302854,-0.014245862566550197,-0.014245862566550197,-0.8562276946095818,-0.8562276946095818,-0.488108529639938,-0.488108529639938,-0.1604511287910599,-0.1604511287910599,-1.3140146859297626,0.3494127519590981,-0.460481204032699,0.3494127519590981
2011-11-25,-0.5095713835751289,-0.5145431447329263,-0.507528905296626,-0.5101472603896727,-0.41168412976415936,-0.5117392809130127,-0.07805920894879534,-0.08424032963601016,0.0034961125980646044,-0.5085650059542843,-0.3858106147920627,-0.5085650059542843,-0.4942377427096218,-0.5179550504531285,-0.0033292644204519863,-0.5107710105534591,0.013571210266264993,0.19248381458763528,-0.510879912711215,-0.23625095862310333,-0.239420719590291,-0.24723121251984007,-0.5095649052467949,-0.5095404982357861,-0.01039135323106336,-0.26022402533911315,-0.15803407646488687,-0.4227438524297686,-0.74533358658313,-0.5095813096990477,-0.343201096276395,-0.5090784288976684,-0.5968705198529127,-0.335802168394411,-0.4078794602297923,-0.5094076695444404,-0.5064012600558399,-0.07805724490166431,-0.009936827370481805,-0.014204754740373578,-0.22130425203310078,-0.3741484263803335,-0.3741484263803335,-0.4078794602297923,-0.8310710967054226,-0.8310710967054226,-0.2152365928151634,-0.37582377856251215,-0.37582377856251215,-0.1626585182926307,-0.1626585182926307,-1.1566909780227381,-1.1566909780227381,-0.7501272997860007,-0.7501272997860007,-0.34994848441559556,-0.34994848441559556,-1.287284177422609,0.24855270050099026,-0.461699391388184,0.24855270050099026
2011-11-28,-0.5095546537394312,-0.514518498453608,-0.5075224627700625,-0.510133868076107,-0.41170457446698194,-0.5117471198552823,-0.07793868957236647,-0.0841629073407106,0.0036522266319095314,-0.5085768968696652,-0.38585916523022284,-0.5085768968696652,-0.494257973481909,-0.5179533316768933,-0.002796257690950233,-0.5107041165266475,0.013082216960669281,0.3518909022751076,-0.5108653502540441,-0.23568331054136624,-0.23934791875963193,-0.24734791126420846,-0.5095397902014163,-0.5095137077225258,-0.010584983035484052,-0.2471421607806872,-0.0412593843179519,-0.4111344399322541,-0.6760162292419367,-0.5095952011974915,-0.13905704444899866,-0.5090903611126365,-0.4909730927871468,-0.33590454280525667,-0.4079463329713014,-0.5093965511579156,-0.5064215688339114,-0.07794002096494612,-0.00989044327384174,-0.01393469794632803,-0.22156418625575972,-0.3741200711410182,-0.3741200711410182,-0.4079463329713014,-0.7174431321312975,-0.7174431321312975,-0.2152365928151634,-0.37594875351606466,-0.37594875351606466,-0.28884355736438483,-0.28884355736438483,-1.2175464491508114,-1.2175464491508114,-0.9584002055281124,-0.9584002055281124,-0.5505499901962708,-0.5505499901962708,-1.2437373332453634,0.07717878906990029,-0.49057685065060475,0.07717878906990029
2011-11-29,-0.5095312319694545,-0.5144832894831535,-0.5073839484489491,-0.5100669065082786,-0.41038028479599026,-0.5117492818800841,-0.07777080257002143,-0.0840652234200536,0.003900894339654796,-0.5085836916784542,-0.38589885738371993,-0.5085836916784542,-0.4942721561590558,-0.5179481692105368,-0.0005331813332747363,-0.5106305330971548,0.012593223655073567,0.24050273976756373,-0.5107835764560844,-0.2350930923564496,-0.23905595834261795,-0.2474635960608319,-0.5095196981651133,-0.5095003124658957,-0.00981046381780128,-0.16865097343013177,0.4634218568498918,-0.34781037176399365,-0.34305186285164735,-0.5096006931852483,0.6996181823677255,-0.5090977477219026,-0.05694455271293341,-0.33467604987510885,-0.4079001378378381,-0.5093824004841568,-0.5064450181446746,-0.07779966072492829,-0.009751290983921536,-0.011720232235154528,-0.22156418625575972,-0.37404587969849723,-0.37404587969849723,-0.4079001378378381,-0.6370618359729104,-0.6370618359729104,-0.2152365928151634,-0.37605706514247683,-0.37605706514247683,-0.5191796906709908,-0.5191796906709908,-0.7676763122678257,-0.7676763122678257,-0.9510631604645955,-0.9510631604645955,-0.6915382828457192,-0.6915382828457192,-1.174187240629535,0.7077164600178195,-0.20292498444636844,0.7077164600178195
2011-11-30,-0.5094643126266638,-0.5144163924392897,-0.5073485145528503,-0.5099932487836673,-0.4108896564821799,-0.5117456778743152,-0.07756180066481246,-0.08394257611589963,0.004207265977776743,-0.5085884480446065,-0.3859458272769339,-0.5085884480446065,-0.49428629429438437,-0.5179378435816059,-0.0036190812301069445,-0.5106004307850895,0.012951818745843755,0.6824035010206656,-0.5107253266274008,-0.23450287417153295,-0.23876399792560393,-0.247582549361523,-0.5094744910834318,-0.5094333361827448,-0.009713648915590933,-0.06504260612739855,0.848145730300269,-0.2718214899620811,-0.022587947551149148,-0.5095992394237832,1.1976344490644957,-0.5091036570093154,0.29933685440974883,-0.3349831731076458,-0.40788431516940965,-0.5093685867312019,-0.5064634426031313,-0.07767909487773349,-0.009333834114160925,-0.013448595717046041,-0.22156418625575972,-0.37383272974296905,-0.37383272974296905,-0.40788431516940965,-0.2943225706348756,-0.2943225706348756,-0.2152365928151634,-0.3761509352187007,-0.3761509352187007,-0.6859232621053494,-0.6859232621053494,-0.09322062250028734,-0.09322062250028734,-0.7117885852374685,-0.7117885852374685,-0.7172859723044929,-0.7172859723044929,-1.0725850247419613,0.7235429555586113,-0.17461297417614455,0.7235429555586113
2011-12-01,-0.5093907013495941,-0.5143459744983806,-0.5073324082364418,-0.5099631160781445,-0.4114016668345271,-0.5117400475171516,-0.07736142693895705,-0.08380179519551037,0.0044298169677798324,-0.508589976876584,-0.38596160778727967,-0.508589976876584,-0.4942909885901903,-0.5179342856700003,-0.00362352188627915,-0.5106773589159229,0.014418798662630893,1.0971659216515972,-0.5106872402009539,-0.23414463441752628,-0.23845971374010055,-0.24770831204568827,-0.5094041689563718,-0.5093596622712788,-0.010342945779958186,-0.014180316724238737,0.9764675198979352,-0.23790909643064923,0.09912207433172121,-0.5095982702494731,1.506916446118649,-0.5091059298121664,0.5350636398604192,-0.33556329476910446,-0.4079207602265789,-0.5093412961460957,-0.5064799827419731,-0.07751405591419605,-0.009287450017520855,-0.013772663869900698,-0.22156418625575972,-0.37363146081425097,-0.37363146081425097,-0.4079207602265789,0.1056720515475807,0.1056720515475807,-0.2152365928151634,-0.3762322892847614,-0.3762322892847614,-0.7913252197153084,-0.7913252197153084,0.4142780565139224,0.4142780565139224,-0.3647778600796413,-0.3647778600796413,-0.6269681318734336,-0.6269681318734336,-0.9468784658673864,0.22213080137985888,-0.0922819481937382,0.22213080137985888
2011-12-02,-0.5093605876453383,-0.5143107655279261,-0.5073324082364418,-0.5099430276077959,-0.4114578724076434,-0.5117333053469585,-0.07717897177978868,-0.08365032255893923,0.004561034701200344,-0.5085898070063644,-0.3859597951672482,-0.5085898070063644,-0.49429045400365773,-0.5179347017148018,-0.0028564402680209184,-0.5106606354092199,0.014549196877456412,0.7110495623884098,-0.5106693171767436,-0.23388024178028008,-0.23815618778121514,-0.2478100309775862,-0.5093522645292557,-0.509329522943861,-0.010488168133273705,0.026509514798289203,1.0611396252445915,-0.2132455374986986,0.18083716874079278,-0.5095823596378836,1.135604123786225,-0.5091061570924516,0.6375762254444598,-0.3358704180016414,-0.4079816748780236,-0.5093052456200912,-0.5064969416185071,-0.07731405542567248,-0.009751290983921537,-0.014042720663946249,-0.22156418625575972,-0.37362241741529895,-0.37362241741529895,-0.4079816748780236,0.23221908850939496,0.23221908850939496,-0.2152365928151634,-0.37630279614201395,-0.37630279614201395,-0.86764492559298,-0.86764492559298,0.6210737868482306,0.6210737868482306,-0.04515564182517526,-0.04515564182517526,-0.46232641779390554,-0.46232641779390554,-0.8064349432356768,0.11422287723808985,-0.0895836360308205,0.11422287723808985
2011-12-05,-0.5094375448895476,-0.5143987879540625,-0.5074000547653577,-0.51002338148919,-0.4117532839797233,-0.5117331781028727,-0.0771013860032148,-0.08351262507843704,0.004391974400110076,-0.5085920153192207,-0.38597531293790777,-0.5085920153192207,-0.4942956378583768,-0.5179321080829286,-0.0032590041136471345,-0.5106104648891113,0.013310413836613947,-0.4764892294987809,-0.5107477304076637,-0.2336158491430339,-0.2379250831456728,-0.24771515356784554,-0.5093757052382759,-0.5093094300589157,-0.011940391666428901,-0.23560487875238864,0.05199279548817903,-0.328511056741921,-0.2545314428598704,-0.5095689527265949,0.43850781081383366,-0.5091084298953027,0.22569694300867807,-0.3349831731076458,-0.40796002813529625,-0.5092853672926682,-0.506510829751965,-0.0771870628275611,-0.01137473436632391,-0.015176959198937552,-0.2197446466971473,-0.3737799694754774,-0.3737799694754774,-0.40796002813529625,-0.09168992848458833,-0.09168992848458833,-0.2133508117132672,-0.375918737817861,-0.375918737817861,-0.2206141418002474,-0.2206141418002474,-0.5516024301831964,-0.5516024301831964,-0.2237687133142074,-0.2237687133142074,-0.4006798236949991,-0.4006798236949991,-0.6819995686456843,-0.8597153098876162,-0.19825311816622423,-0.8597153098876162
2011-12-06,-0.5094208150538498,-0.5143670998806534,-0.5073613996059771,-0.5099731603133187,-0.4114992082041799,-0.5117292380929666,-0.07699147025074407,-0.0833790641044546,0.004341207713025535,-0.5085921851894405,-0.3859768766841976,-0.5085921851894405,-0.49429611782919824,-0.5179317791052471,-0.0023342625070794567,-0.5106238436944736,0.01360380981997137,-0.5632933188012045,-0.5107074036031904,-0.23337402660896722,-0.23750793013609262,-0.24754083335090574,-0.5094058432927302,-0.5093898015986967,-0.010052501073327147,-0.18245963236629004,0.39294838424238215,-0.27393181928614396,-0.030550660098758505,-0.5095569188122454,0.5400893265727037,-0.5091101913175122,0.47825716121753886,-0.33556329476910446,-0.4079910651234735,-0.5092617828364037,-0.5065240199892693,-0.07704850207779992,-0.009797675080561601,-0.013394584358236932,-0.22156418625575972,-0.37376766388895555,-0.37376766388895555,-0.4079910651234735,-0.01792391771914519,-0.01792391771914519,-0.2152365928151634,-0.376031051537367,-0.376031051537367,-0.37936318228303123,-0.37936318228303123,-0.2837008507639639,-0.2837008507639639,-0.2583885424423114,-0.2583885424423114,-0.3674919955649595,-0.3674919955649595,-0.5623789274850873,0.44188079273106423,-0.17245086149441338,0.44188079273106423
2011-12-07,-0.5093706255467568,-0.5143459744983806,-0.5073517358161321,-0.5099865526268844,-0.4114704936967707,-0.5117266091866616,-0.07691368653992899,-0.08325565381035535,0.004216630032110036,-0.5085915057085616,-0.3859716403392931,-0.5085915057085616,-0.49429442148802566,-0.5179327386502405,-0.002713526819631705,-0.5106271883958141,0.014125402679273463,0.39864280431772225,-0.5107018026581247,-0.23313220407490057,-0.2370911588884938,-0.2473602672856758,-0.5093723565655588,-0.5093395693863336,-0.010972242644325435,-0.2093048773394358,0.2365177464133675,-0.29275401398643747,-0.10374786039837132,-0.509539392910139,0.4589772352103192,-0.5091099072171559,0.5068100282707294,-0.335802168394411,-0.4080409418159809,-0.5092395460633542,-0.5065364425408045,-0.07691791049917529,-0.009936827370481805,-0.013880686587518917,-0.22156418625575972,-0.37380661594908426,-0.37380661594908426,-0.4080409418159809,-0.003953693285601282,-0.003953693285601282,-0.2152365928151634,-0.3761283900942722,-0.3761283900942722,-0.4995620211196319,-0.4995620211196319,-0.10916690765055762,-0.10916690765055762,-0.22255430760776088,-0.22255430760776088,-0.3325605103084339,-0.3325605103084339,-0.45557410428959005,-0.2168015963255179,-0.1974553987397351,-0.2168015963255179
2011-12-08,-0.509384009415315,-0.5143635789836078,-0.5073742846591041,-0.5099899007052758,-0.41165690983958625,-0.5117244298269108,-0.0768530887938348,-0.08314402325317416,0.004072059193118216,-0.5085891275254854,-0.38595693576557494,-0.5085891275254854,-0.4942892792861983,-0.5179348296991809,-0.0030755738512355762,-0.5105368814596185,0.01311481651437566,0.15739211542310305,-0.5107163651152956,-0.23332688652004788,-0.236674387640895,-0.24717970122044589,-0.5093539388656144,-0.5093529646429638,-0.010827020291009919,-0.2160228835330096,0.19267916146115643,-0.2975755038439607,-0.12315189546414353,-0.5095197671303611,0.3022349200309279,-0.5091084298953027,0.4040356184625605,-0.33576804359079576,-0.4080842477973009,-0.5092210154191462,-0.5065490046715705,-0.07680094363249376,-0.010447052433522555,-0.014420800175610017,-0.22095767306955558,-0.3739396082047581,-0.3739396082047581,-0.4080842477973009,-0.1905475168812353,-0.1905475168812353,-0.21460799911453135,-0.3760643620878883,-0.3760643620878883,-0.3262862163125612,-0.3262862163125612,-0.5158762162735294,-0.5158762162735294,-0.33808517138813554,-0.33808517138813554,-0.34380213514586266,-0.34380213514586266,-0.3638539720153041,-0.11735209932033251,-0.28606323522707516,-0.11735209932033251
2011-12-09,-0.5093873553824545,-0.5143459744983806,-0.5073646208692589,-0.5099932487836673,-0.41170655511989973,-0.5117226667139696,-0.07680664640752023,-0.08304483040964646,0.003919413110227729,-0.5085909960979024,-0.3859732527407556,-0.5085909960979024,-0.4942943649187702,-0.5179315202891251,-0.0028453998396429027,-0.5105736731743649,0.013440812051439467,-0.2489107285469828,-0.5107085237922037,-0.23387297690077563,-0.23625761639329618,-0.24703928703708117,-0.5093623105474073,-0.5093563134571213,-0.010827020291009917,-0.22343555865090994,0.14180024790934084,-0.30269415420541257,-0.14405615551793757,-0.5095022412282547,0.29228906049321,-0.5091088276358016,0.4537681610961272,-0.33593866760887187,-0.4081395009457102,-0.5092055170621723,-0.506564149018105,-0.07668603332610555,-0.009983211467121873,-0.013880686587518917,-0.22156418625575972,-0.3739721733233735,-0.3739721733233735,-0.4081395009457102,-0.16078013975412453,-0.16078013975412453,-0.2152365928151634,-0.3761572592380573,-0.3761572592380573,-0.4394293667354198,-0.4394293667354198,-0.33470192979033186,-0.33470192979033186,-0.3577403561857183,-0.3577403561857183,-0.357989303403608,-0.357989303403608,-0.2880007396243612,-0.11746533348911777,-0.2955136456054241,-0.11746533348911777
2011-12-12,-0.5092970142696871,-0.5142931610426987,-0.5072840892872162,-0.509936331451013,-0.4116267668813248,-0.511716702385171,-0.07671857284569457,-0.08294672373033805,0.003906082789392736,-0.5085753680376877,-0.38596382154223013,-0.5085753680376877,-0.4942797092251724,-0.5179147554236374,-0.0026275739684589075,-0.5105368814596185,0.01396240491074156,0.5196148814941002,-0.5106446730184543,-0.2344190672815033,-0.23617569013402545,-0.24679438214473684,-0.5093187778020843,-0.5093596622712788,-0.009955686171116801,-0.12382649302547388,0.6561519761931489,-0.22156108629859056,0.15388349191066625,-0.5094814039805892,0.6615301832047978,-0.5090963840401919,0.6938201194099569,-0.33505142271487626,-0.4081125970930215,-0.5091856387347493,-0.5065772694657938,-0.07656186849839747,-0.009519370500721196,-0.012692436693718504,-0.22156418625575972,-0.37383500675356995,-0.37383500675356995,-0.4081125970930215,0.07569029674596509,0.07569029674596509,-0.2152365928151634,-0.37623777010153714,-0.37623777010153714,-0.6327260878330533,-0.6327260878330533,0.14684786386700535,0.14684786386700535,-0.204683634515456,-0.204683634515456,-0.3201744759299569,-0.3201744759299569,-0.21366579506882233,0.4938989066257956,-0.19735902771546662,0.4938989066257956
2011-12-13,-0.5093338199082219,-0.514272035660426,-0.507296974340343,-0.5098995025887073,-0.4116995451296064,-0.511708376918213,-0.07661663622502209,-0.0828465342942762,0.003931644132006566,-0.5085597399774728,-0.38593276434865265,-0.5085597399774728,-0.4942603076749257,-0.5179055562944671,-0.002884330705032317,-0.5105703284730243,0.01392980535703518,0.27250831229919986,-0.5106301105612834,-0.23496515766223103,-0.2363167932282827,-0.24654947725239257,-0.5092919884203472,-0.5093027324306006,-0.01024613087774784,-0.046482983245723516,0.8983347190407465,-0.16429068542318678,0.3283160343027381,-0.509459920616717,0.7410172631437419,-0.5090809858008759,0.6758819065622703,-0.33576804359079576,-0.40815078484026723,-0.5091687926945604,-0.5065892034900215,-0.07645364201296247,-0.009936827370481805,-0.014258766099182687,-0.2212176072922145,-0.3738649797650835,-0.3738649797650835,-0.40815078484026723,0.09101344011568384,0.09101344011568384,-0.2152365928151634,-0.3763075461832196,-0.3763075461832196,-0.735551928843677,-0.735551928843677,0.315084113560387,0.315084113560387,-0.03697999872095975,-0.03697999872095975,-0.24062688490774223,-0.24062688490774223,-0.13708855505371584,0.2698416829138777,-0.1231715141617938,0.2698416829138777
